Antecedentes;Consequentes;Suporte;Confianca;Lift
capacidade_critica_AUMENTOU, categoria_Política;fx_idade_adolescente;0.21052631578947;1;1
capacidade_critica_DIMINUIU, categoria_Política;fx_idade_adolescente;0.13815789473684;1;1
categoria_Saúde Pública, fx_idade_adolescente;capacidade_critica_AUMENTOU;0.052631578947368;0.8;1.2936170212766
categoria_Saúde Pública, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.052631578947368;1;1
categoria_Saúde Pública;fx_idade_adolescente, capacidade_critica_AUMENTOU;0.052631578947368;0.8;1.2936170212766
auto_avaliacao_Casual, categoria_Tecnologia;fx_idade_adolescente;0.065789473684211;1;1
avaliacao_jogo_Avançado, categoria_Tecnologia;fx_idade_adolescente;0.052631578947368;1;1
avaliacao_jogo_Em processo, categoria_Tecnologia;fx_idade_adolescente;0.052631578947368;1;1
categoria_Tecnologia, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.078947368421053;1;1
avaliacao_jogo_Avançado, auto_avaliacao_Casual;fx_idade_adolescente;0.125;1;1
avaliacao_jogo_Em processo, auto_avaliacao_Casual;fx_idade_adolescente;0.15789473684211;1;1
auto_avaliacao_Casual, avaliacao_jogo_Proplayer;fx_idade_adolescente;0.125;1;1
auto_avaliacao_Casual, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.26973684210526;1;1
auto_avaliacao_Casual, capacidade_critica_DIMINUIU;fx_idade_adolescente;0.19078947368421;1;1
auto_avaliacao_Iniciante, avaliacao_jogo_Avançado;fx_idade_adolescente;0.085526315789474;1;1
auto_avaliacao_Iniciante, avaliacao_jogo_Proplayer;fx_idade_adolescente;0.052631578947368;1;1
auto_avaliacao_Iniciante, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.13815789473684;1;1
auto_avaliacao_Iniciante, capacidade_critica_DIMINUIU;fx_idade_adolescente;0.065789473684211;1;1
auto_avaliacao_Noob, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.072368421052632;1;1
auto_avaliacao_Proplayer, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.059210526315789;1;1
avaliacao_jogo_Avançado, fx_idade_adolescente;capacidade_critica_AUMENTOU;0.19736842105263;0.75;1.2127659574468
avaliacao_jogo_Avançado, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.19736842105263;1;1
avaliacao_jogo_Avançado;fx_idade_adolescente, capacidade_critica_AUMENTOU;0.19736842105263;0.75;1.2127659574468
avaliacao_jogo_Avançado, capacidade_critica_DIMINUIU;fx_idade_adolescente;0.065789473684211;1;1
avaliacao_jogo_Casual, fx_idade_adolescente;capacidade_critica_AUMENTOU;0.10526315789474;0.88888888888889;1.4373522458629
avaliacao_jogo_Casual, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.10526315789474;1;1
avaliacao_jogo_Casual;fx_idade_adolescente, capacidade_critica_AUMENTOU;0.10526315789474;0.88888888888889;1.4373522458629
avaliacao_jogo_Em processo, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.17105263157895;1;1
avaliacao_jogo_Em processo, capacidade_critica_DIMINUIU;fx_idade_adolescente;0.11842105263158;1;1
avaliacao_jogo_Noob, fx_idade_adolescente;capacidade_critica_AUMENTOU;0.065789473684211;0.83333333333333;1.3475177304965
avaliacao_jogo_Noob, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.065789473684211;1;1
avaliacao_jogo_Noob;fx_idade_adolescente, capacidade_critica_AUMENTOU;0.065789473684211;0.83333333333333;1.3475177304965
avaliacao_jogo_Proplayer, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.065789473684211;1;1
capacidade_critica_DIMINUIU, avaliacao_jogo_Proplayer;fx_idade_adolescente;0.15131578947368;1;1
categoria_Economia, avaliacao_jogo_Avançado;capacidade_critica_AUMENTOU;0.059210526315789;0.9;1.4553191489362
categoria_Economia, avaliacao_jogo_Proplayer;capacidade_critica_DIMINUIU;0.085526315789474;0.76470588235294;2.1525054466231
avaliacao_jogo_Avançado, categoria_Política;capacidade_critica_AUMENTOU;0.059210526315789;0.75;1.2127659574468
auto_avaliacao_Iniciante, avaliacao_jogo_Avançado;capacidade_critica_AUMENTOU;0.065789473684211;0.76923076923077;1.2438625204583
categoria_Economia, escola_Colégio Aydano, turma_Turma A;fx_idade_adolescente;0.24342105263158;1;1
categoria_Economia, escola_Colégio Aydano, fx_idade_adolescente;turma_Turma A;0.24342105263158;1;1.3451327433628
categoria_Economia, turma_Turma A, fx_idade_adolescente;escola_Colégio Aydano;0.24342105263158;1;1.3451327433628
categoria_Economia, escola_Colégio Aydano;turma_Turma A, fx_idade_adolescente;0.24342105263158;1;1.3451327433628
categoria_Economia, turma_Turma A;escola_Colégio Aydano, fx_idade_adolescente;0.24342105263158;1;1.3451327433628
escola_Colégio Aydano, turma_Turma A, categoria_Educação;fx_idade_adolescente;0.059210526315789;1;1
escola_Colégio Aydano, categoria_Educação, fx_idade_adolescente;turma_Turma A;0.059210526315789;1;1.3451327433628
turma_Turma A, categoria_Educação, fx_idade_adolescente;escola_Colégio Aydano;0.059210526315789;1;1.3451327433628
escola_Colégio Aydano, categoria_Educação;turma_Turma A, fx_idade_adolescente;0.059210526315789;1;1.3451327433628
turma_Turma A, categoria_Educação;escola_Colégio Aydano, fx_idade_adolescente;0.059210526315789;1;1.3451327433628
escola_Colégio Aydano, turma_Turma A, categoria_Política;fx_idade_adolescente;0.26973684210526;1;1
escola_Colégio Aydano, fx_idade_adolescente, categoria_Política;turma_Turma A;0.26973684210526;1;1.3451327433628
turma_Turma A, fx_idade_adolescente, categoria_Política;escola_Colégio Aydano;0.26973684210526;1;1.3451327433628
escola_Colégio Aydano, categoria_Política;turma_Turma A, fx_idade_adolescente;0.26973684210526;1;1.3451327433628
turma_Turma A, categoria_Política;escola_Colégio Aydano, fx_idade_adolescente;0.26973684210526;1;1.3451327433628
fx_idade_adolescente, categoria_Política;escola_Colégio Aydano, turma_Turma A;0.26973684210526;0.77358490566038;1.040574386375
categoria_Política;escola_Colégio Aydano, turma_Turma A, fx_idade_adolescente;0.26973684210526;0.77358490566038;1.040574386375
escola_Colégio Aydano, turma_Turma A, categoria_Saúde Pública;fx_idade_adolescente;0.052631578947368;1;1
escola_Colégio Aydano, categoria_Saúde Pública, fx_idade_adolescente;turma_Turma A;0.052631578947368;1;1.3451327433628
turma_Turma A, categoria_Saúde Pública, fx_idade_adolescente;escola_Colégio Aydano;0.052631578947368;1;1.3451327433628
escola_Colégio Aydano, categoria_Saúde Pública;turma_Turma A, fx_idade_adolescente;0.052631578947368;1;1.3451327433628
turma_Turma A, categoria_Saúde Pública;escola_Colégio Aydano, fx_idade_adolescente;0.052631578947368;1;1.3451327433628
categoria_Saúde Pública, fx_idade_adolescente;escola_Colégio Aydano, turma_Turma A;0.052631578947368;0.8;1.0761061946903
categoria_Saúde Pública;escola_Colégio Aydano, turma_Turma A, fx_idade_adolescente;0.052631578947368;0.8;1.0761061946903
escola_Colégio Aydano, turma_Turma A, categoria_Tecnologia;fx_idade_adolescente;0.11184210526316;1;1
escola_Colégio Aydano, categoria_Tecnologia, fx_idade_adolescente;turma_Turma A;0.11184210526316;1;1.3451327433628
turma_Turma A, categoria_Tecnologia, fx_idade_adolescente;escola_Colégio Aydano;0.11184210526316;1;1.3451327433628
escola_Colégio Aydano, categoria_Tecnologia;turma_Turma A, fx_idade_adolescente;0.11184210526316;1;1.3451327433628
turma_Turma A, categoria_Tecnologia;escola_Colégio Aydano, fx_idade_adolescente;0.11184210526316;1;1.3451327433628
categoria_Tecnologia, fx_idade_adolescente;escola_Colégio Aydano, turma_Turma A;0.11184210526316;0.85;1.1433628318584
categoria_Tecnologia;escola_Colégio Aydano, turma_Turma A, fx_idade_adolescente;0.11184210526316;0.85;1.1433628318584
escola_Colégio Aydano, turma_Turma A, auto_avaliacao_Avançado;fx_idade_adolescente;0.052631578947368;1;1
escola_Colégio Aydano, auto_avaliacao_Avançado, fx_idade_adolescente;turma_Turma A;0.052631578947368;1;1.3451327433628
turma_Turma A, auto_avaliacao_Avançado, fx_idade_adolescente;escola_Colégio Aydano;0.052631578947368;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Avançado;turma_Turma A, fx_idade_adolescente;0.052631578947368;1;1.3451327433628
turma_Turma A, auto_avaliacao_Avançado;escola_Colégio Aydano, fx_idade_adolescente;0.052631578947368;1;1.3451327433628
auto_avaliacao_Avançado, fx_idade_adolescente;escola_Colégio Aydano, turma_Turma A;0.052631578947368;0.8;1.0761061946903
auto_avaliacao_Avançado;escola_Colégio Aydano, turma_Turma A, fx_idade_adolescente;0.052631578947368;0.8;1.0761061946903
escola_Colégio Aydano, turma_Turma A, auto_avaliacao_Casual;fx_idade_adolescente;0.34210526315789;1;1
escola_Colégio Aydano, auto_avaliacao_Casual, fx_idade_adolescente;turma_Turma A;0.34210526315789;1;1.3451327433628
turma_Turma A, auto_avaliacao_Casual, fx_idade_adolescente;escola_Colégio Aydano;0.34210526315789;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Casual;turma_Turma A, fx_idade_adolescente;0.34210526315789;1;1.3451327433628
turma_Turma A, auto_avaliacao_Casual;escola_Colégio Aydano, fx_idade_adolescente;0.34210526315789;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Iniciante, fx_idade_adolescente;turma_Turma A;0.14473684210526;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Iniciante, turma_Turma A;fx_idade_adolescente;0.14473684210526;1;1
turma_Turma A, auto_avaliacao_Iniciante, fx_idade_adolescente;escola_Colégio Aydano;0.14473684210526;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Iniciante;turma_Turma A, fx_idade_adolescente;0.14473684210526;1;1.3451327433628
turma_Turma A, auto_avaliacao_Iniciante;escola_Colégio Aydano, fx_idade_adolescente;0.14473684210526;1;1.3451327433628
escola_Colégio Aydano, turma_Turma A, auto_avaliacao_Noob;fx_idade_adolescente;0.072368421052632;1;1
escola_Colégio Aydano, auto_avaliacao_Noob, fx_idade_adolescente;turma_Turma A;0.072368421052632;1;1.3451327433628
turma_Turma A, auto_avaliacao_Noob, fx_idade_adolescente;escola_Colégio Aydano;0.072368421052632;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Noob;turma_Turma A, fx_idade_adolescente;0.072368421052632;1;1.3451327433628
turma_Turma A, auto_avaliacao_Noob;escola_Colégio Aydano, fx_idade_adolescente;0.072368421052632;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Proplayer, turma_Turma A;fx_idade_adolescente;0.098684210526316;1;1
escola_Colégio Aydano, auto_avaliacao_Proplayer, fx_idade_adolescente;turma_Turma A;0.098684210526316;1;1.3451327433628
auto_avaliacao_Proplayer, turma_Turma A, fx_idade_adolescente;escola_Colégio Aydano;0.098684210526316;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Proplayer;turma_Turma A, fx_idade_adolescente;0.098684210526316;1;1.3451327433628
auto_avaliacao_Proplayer, turma_Turma A;escola_Colégio Aydano, fx_idade_adolescente;0.098684210526316;1;1.3451327433628
auto_avaliacao_Proplayer, fx_idade_adolescente;escola_Colégio Aydano, turma_Turma A;0.098684210526316;0.9375;1.2610619469027
auto_avaliacao_Proplayer;escola_Colégio Aydano, turma_Turma A, fx_idade_adolescente;0.098684210526316;0.9375;1.2610619469027
escola_Colégio Aydano, turma_Turma A, avaliacao_jogo_Avançado;fx_idade_adolescente;0.18421052631579;1;1
escola_Colégio Aydano, avaliacao_jogo_Avançado, fx_idade_adolescente;turma_Turma A;0.18421052631579;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Avançado, fx_idade_adolescente;escola_Colégio Aydano;0.18421052631579;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Avançado;turma_Turma A, fx_idade_adolescente;0.18421052631579;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Avançado;escola_Colégio Aydano, fx_idade_adolescente;0.18421052631579;1;1.3451327433628
escola_Colégio Aydano, turma_Turma A, avaliacao_jogo_Casual;fx_idade_adolescente;0.078947368421053;1;1
escola_Colégio Aydano, avaliacao_jogo_Casual, fx_idade_adolescente;turma_Turma A;0.078947368421053;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Casual, fx_idade_adolescente;escola_Colégio Aydano;0.078947368421053;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Casual;turma_Turma A, fx_idade_adolescente;0.078947368421053;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Casual;escola_Colégio Aydano, fx_idade_adolescente;0.078947368421053;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Em processo, fx_idade_adolescente;turma_Turma A;0.23684210526316;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Em processo, turma_Turma A;fx_idade_adolescente;0.23684210526316;1;1
turma_Turma A, avaliacao_jogo_Em processo, fx_idade_adolescente;escola_Colégio Aydano;0.23684210526316;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Em processo;turma_Turma A, fx_idade_adolescente;0.23684210526316;1;1.3451327433628
avaliacao_jogo_Em processo, fx_idade_adolescente;escola_Colégio Aydano, turma_Turma A;0.23684210526316;0.78260869565217;1.0527125817622
turma_Turma A, avaliacao_jogo_Em processo;escola_Colégio Aydano, fx_idade_adolescente;0.23684210526316;1;1.3451327433628
avaliacao_jogo_Em processo;escola_Colégio Aydano, turma_Turma A, fx_idade_adolescente;0.23684210526316;0.78260869565217;1.0527125817622
escola_Colégio Aydano, turma_Turma A, avaliacao_jogo_Proplayer;fx_idade_adolescente;0.19736842105263;1;1
escola_Colégio Aydano, avaliacao_jogo_Proplayer, fx_idade_adolescente;turma_Turma A;0.19736842105263;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Proplayer, fx_idade_adolescente;escola_Colégio Aydano;0.19736842105263;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Proplayer;turma_Turma A, fx_idade_adolescente;0.19736842105263;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Proplayer;escola_Colégio Aydano, fx_idade_adolescente;0.19736842105263;1;1.3451327433628
avaliacao_jogo_Proplayer, fx_idade_adolescente;escola_Colégio Aydano, turma_Turma A;0.19736842105263;0.88235294117647;1.186881832379
avaliacao_jogo_Proplayer;escola_Colégio Aydano, turma_Turma A, fx_idade_adolescente;0.19736842105263;0.88235294117647;1.186881832379
escola_Colégio Aydano, turma_Turma A, capacidade_critica_AUMENTOU;fx_idade_adolescente;0.44078947368421;1;1
escola_Colégio Aydano, fx_idade_adolescente, capacidade_critica_AUMENTOU;turma_Turma A;0.44078947368421;1;1.3451327433628
turma_Turma A, fx_idade_adolescente, capacidade_critica_AUMENTOU;escola_Colégio Aydano;0.44078947368421;1;1.3451327433628
escola_Colégio Aydano, capacidade_critica_AUMENTOU;turma_Turma A, fx_idade_adolescente;0.44078947368421;1;1.3451327433628
turma_Turma A, capacidade_critica_AUMENTOU;escola_Colégio Aydano, fx_idade_adolescente;0.44078947368421;1;1.3451327433628
escola_Colégio Aydano, turma_Turma A, capacidade_critica_DIMINUIU;fx_idade_adolescente;0.28947368421053;1;1
escola_Colégio Aydano, capacidade_critica_DIMINUIU, fx_idade_adolescente;turma_Turma A;0.28947368421053;1;1.3451327433628
turma_Turma A, capacidade_critica_DIMINUIU, fx_idade_adolescente;escola_Colégio Aydano;0.28947368421053;1;1.3451327433628
escola_Colégio Aydano, capacidade_critica_DIMINUIU;turma_Turma A, fx_idade_adolescente;0.28947368421053;1;1.3451327433628
turma_Turma A, capacidade_critica_DIMINUIU;escola_Colégio Aydano, fx_idade_adolescente;0.28947368421053;1;1.3451327433628
capacidade_critica_DIMINUIU, fx_idade_adolescente;escola_Colégio Aydano, turma_Turma A;0.28947368421053;0.81481481481481;1.0960340871845
capacidade_critica_DIMINUIU;escola_Colégio Aydano, turma_Turma A, fx_idade_adolescente;0.28947368421053;0.81481481481481;1.0960340871845
categoria_Economia, escola_Colégio Aydano, auto_avaliacao_Casual;turma_Turma A;0.098684210526316;1;1.3451327433628
categoria_Economia, turma_Turma A, auto_avaliacao_Casual;escola_Colégio Aydano;0.098684210526316;1;1.3451327433628
categoria_Economia, escola_Colégio Aydano, auto_avaliacao_Iniciante;turma_Turma A;0.059210526315789;1;1.3451327433628
categoria_Economia, turma_Turma A, auto_avaliacao_Iniciante;escola_Colégio Aydano;0.059210526315789;1;1.3451327433628
categoria_Economia, auto_avaliacao_Iniciante;escola_Colégio Aydano, turma_Turma A;0.059210526315789;0.75;1.0088495575221
categoria_Economia, escola_Colégio Aydano, avaliacao_jogo_Em processo;turma_Turma A;0.052631578947368;1;1.3451327433628
categoria_Economia, turma_Turma A, avaliacao_jogo_Em processo;escola_Colégio Aydano;0.052631578947368;1;1.3451327433628
categoria_Economia, avaliacao_jogo_Em processo;escola_Colégio Aydano, turma_Turma A;0.052631578947368;0.88888888888889;1.1956735496559
categoria_Economia, escola_Colégio Aydano, avaliacao_jogo_Proplayer;turma_Turma A;0.098684210526316;1;1.3451327433628
categoria_Economia, turma_Turma A, avaliacao_jogo_Proplayer;escola_Colégio Aydano;0.098684210526316;1;1.3451327433628
categoria_Economia, avaliacao_jogo_Proplayer;escola_Colégio Aydano, turma_Turma A;0.098684210526316;0.88235294117647;1.186881832379
categoria_Economia, escola_Colégio Aydano, capacidade_critica_AUMENTOU;turma_Turma A;0.13815789473684;1;1.3451327433628
categoria_Economia, turma_Turma A, capacidade_critica_AUMENTOU;escola_Colégio Aydano;0.13815789473684;1;1.3451327433628
categoria_Economia, escola_Colégio Aydano, capacidade_critica_DIMINUIU;turma_Turma A;0.098684210526316;1;1.3451327433628
categoria_Economia, turma_Turma A, capacidade_critica_DIMINUIU;escola_Colégio Aydano;0.098684210526316;1;1.3451327433628
categoria_Economia, capacidade_critica_DIMINUIU;escola_Colégio Aydano, turma_Turma A;0.098684210526316;0.78947368421053;1.0619469026549
escola_Colégio Aydano, auto_avaliacao_Casual, categoria_Política;turma_Turma A;0.125;1;1.3451327433628
turma_Turma A, auto_avaliacao_Casual, categoria_Política;escola_Colégio Aydano;0.125;1;1.3451327433628
turma_Turma A, auto_avaliacao_Iniciante, categoria_Política;escola_Colégio Aydano;0.059210526315789;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Iniciante, categoria_Política;turma_Turma A;0.059210526315789;1;1.3451327433628
auto_avaliacao_Iniciante, categoria_Política;escola_Colégio Aydano, turma_Turma A;0.059210526315789;0.75;1.0088495575221
escola_Colégio Aydano, avaliacao_jogo_Avançado, categoria_Política;turma_Turma A;0.065789473684211;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Avançado, categoria_Política;escola_Colégio Aydano;0.065789473684211;1;1.3451327433628
avaliacao_jogo_Avançado, categoria_Política;escola_Colégio Aydano, turma_Turma A;0.065789473684211;0.83333333333333;1.1209439528024
categoria_Política, turma_Turma A, avaliacao_jogo_Em processo;escola_Colégio Aydano;0.092105263157895;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Em processo, categoria_Política;turma_Turma A;0.092105263157895;1;1.3451327433628
avaliacao_jogo_Em processo, categoria_Política;escola_Colégio Aydano, turma_Turma A;0.092105263157895;0.77777777777778;1.0462143559489
escola_Colégio Aydano, avaliacao_jogo_Proplayer, categoria_Política;turma_Turma A;0.059210526315789;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Proplayer, categoria_Política;escola_Colégio Aydano;0.059210526315789;1;1.3451327433628
avaliacao_jogo_Proplayer, categoria_Política;escola_Colégio Aydano, turma_Turma A;0.059210526315789;0.81818181818182;1.1005631536605
escola_Colégio Aydano, capacidade_critica_AUMENTOU, categoria_Política;turma_Turma A;0.15789473684211;1;1.3451327433628
turma_Turma A, capacidade_critica_AUMENTOU, categoria_Política;escola_Colégio Aydano;0.15789473684211;1;1.3451327433628
capacidade_critica_AUMENTOU, categoria_Política;escola_Colégio Aydano, turma_Turma A;0.15789473684211;0.75;1.0088495575221
escola_Colégio Aydano, capacidade_critica_DIMINUIU, categoria_Política;turma_Turma A;0.11184210526316;1;1.3451327433628
turma_Turma A, capacidade_critica_DIMINUIU, categoria_Política;escola_Colégio Aydano;0.11184210526316;1;1.3451327433628
capacidade_critica_DIMINUIU, categoria_Política;escola_Colégio Aydano, turma_Turma A;0.11184210526316;0.80952380952381;1.0889169827223
escola_Colégio Aydano, auto_avaliacao_Casual, categoria_Tecnologia;turma_Turma A;0.059210526315789;1;1.3451327433628
turma_Turma A, auto_avaliacao_Casual, categoria_Tecnologia;escola_Colégio Aydano;0.059210526315789;1;1.3451327433628
auto_avaliacao_Casual, categoria_Tecnologia;escola_Colégio Aydano, turma_Turma A;0.059210526315789;0.9;1.2106194690265
escola_Colégio Aydano, avaliacao_jogo_Avançado, categoria_Tecnologia;turma_Turma A;0.052631578947368;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Avançado, categoria_Tecnologia;escola_Colégio Aydano;0.052631578947368;1;1.3451327433628
avaliacao_jogo_Avançado, categoria_Tecnologia;escola_Colégio Aydano, turma_Turma A;0.052631578947368;1;1.3451327433628
escola_Colégio Aydano, categoria_Tecnologia, capacidade_critica_AUMENTOU;turma_Turma A;0.072368421052632;1;1.3451327433628
turma_Turma A, categoria_Tecnologia, capacidade_critica_AUMENTOU;escola_Colégio Aydano;0.072368421052632;1;1.3451327433628
categoria_Tecnologia, capacidade_critica_AUMENTOU;escola_Colégio Aydano, turma_Turma A;0.072368421052632;0.91666666666667;1.2330383480826
escola_Colégio Aydano, avaliacao_jogo_Avançado, auto_avaliacao_Casual;turma_Turma A;0.10526315789474;1;1.3451327433628
avaliacao_jogo_Avançado, turma_Turma A, auto_avaliacao_Casual;escola_Colégio Aydano;0.10526315789474;1;1.3451327433628
avaliacao_jogo_Avançado, auto_avaliacao_Casual;escola_Colégio Aydano, turma_Turma A;0.10526315789474;0.84210526315789;1.1327433628319
escola_Colégio Aydano, avaliacao_jogo_Em processo, auto_avaliacao_Casual;turma_Turma A;0.10526315789474;1;1.3451327433628
turma_Turma A, auto_avaliacao_Casual, avaliacao_jogo_Em processo;escola_Colégio Aydano;0.10526315789474;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Casual, avaliacao_jogo_Proplayer;turma_Turma A;0.098684210526316;1;1.3451327433628
turma_Turma A, auto_avaliacao_Casual, avaliacao_jogo_Proplayer;escola_Colégio Aydano;0.098684210526316;1;1.3451327433628
auto_avaliacao_Casual, avaliacao_jogo_Proplayer;escola_Colégio Aydano, turma_Turma A;0.098684210526316;0.78947368421053;1.0619469026549
escola_Colégio Aydano, auto_avaliacao_Casual, capacidade_critica_AUMENTOU;turma_Turma A;0.20394736842105;1;1.3451327433628
turma_Turma A, auto_avaliacao_Casual, capacidade_critica_AUMENTOU;escola_Colégio Aydano;0.20394736842105;1;1.3451327433628
auto_avaliacao_Casual, capacidade_critica_AUMENTOU;escola_Colégio Aydano, turma_Turma A;0.20394736842105;0.75609756097561;1.0170515864451
escola_Colégio Aydano, auto_avaliacao_Casual, capacidade_critica_DIMINUIU;turma_Turma A;0.13815789473684;1;1.3451327433628
turma_Turma A, auto_avaliacao_Casual, capacidade_critica_DIMINUIU;escola_Colégio Aydano;0.13815789473684;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Iniciante, avaliacao_jogo_Avançado;turma_Turma A;0.052631578947368;1;1.3451327433628
turma_Turma A, auto_avaliacao_Iniciante, avaliacao_jogo_Avançado;escola_Colégio Aydano;0.052631578947368;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Iniciante, avaliacao_jogo_Proplayer;turma_Turma A;0.052631578947368;1;1.3451327433628
turma_Turma A, auto_avaliacao_Iniciante, avaliacao_jogo_Proplayer;escola_Colégio Aydano;0.052631578947368;1;1.3451327433628
auto_avaliacao_Iniciante, avaliacao_jogo_Proplayer;escola_Colégio Aydano, turma_Turma A;0.052631578947368;1;1.3451327433628
turma_Turma A, auto_avaliacao_Iniciante, capacidade_critica_AUMENTOU;escola_Colégio Aydano;0.085526315789474;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Iniciante, capacidade_critica_AUMENTOU;turma_Turma A;0.085526315789474;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Iniciante, capacidade_critica_DIMINUIU;turma_Turma A;0.059210526315789;1;1.3451327433628
turma_Turma A, auto_avaliacao_Iniciante, capacidade_critica_DIMINUIU;escola_Colégio Aydano;0.059210526315789;1;1.3451327433628
auto_avaliacao_Iniciante, capacidade_critica_DIMINUIU;escola_Colégio Aydano, turma_Turma A;0.059210526315789;0.9;1.2106194690265
escola_Colégio Aydano, auto_avaliacao_Noob, capacidade_critica_AUMENTOU;turma_Turma A;0.052631578947368;1;1.3451327433628
turma_Turma A, auto_avaliacao_Noob, capacidade_critica_AUMENTOU;escola_Colégio Aydano;0.052631578947368;1;1.3451327433628
escola_Colégio Aydano, auto_avaliacao_Proplayer, capacidade_critica_AUMENTOU;turma_Turma A;0.052631578947368;1;1.3451327433628
auto_avaliacao_Proplayer, turma_Turma A, capacidade_critica_AUMENTOU;escola_Colégio Aydano;0.052631578947368;1;1.3451327433628
auto_avaliacao_Proplayer, capacidade_critica_AUMENTOU;escola_Colégio Aydano, turma_Turma A;0.052631578947368;0.88888888888889;1.1956735496559
escola_Colégio Aydano, avaliacao_jogo_Avançado, capacidade_critica_AUMENTOU;turma_Turma A;0.125;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Avançado, capacidade_critica_AUMENTOU;escola_Colégio Aydano;0.125;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Avançado, capacidade_critica_DIMINUIU;turma_Turma A;0.059210526315789;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Avançado, capacidade_critica_DIMINUIU;escola_Colégio Aydano;0.059210526315789;1;1.3451327433628
avaliacao_jogo_Avançado, capacidade_critica_DIMINUIU;escola_Colégio Aydano, turma_Turma A;0.059210526315789;0.9;1.2106194690265
escola_Colégio Aydano, turma_Turma A, avaliacao_jogo_Casual;capacidade_critica_AUMENTOU;0.072368421052632;0.91666666666667;1.4822695035461
escola_Colégio Aydano, avaliacao_jogo_Casual, capacidade_critica_AUMENTOU;turma_Turma A;0.072368421052632;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Casual, capacidade_critica_AUMENTOU;escola_Colégio Aydano;0.072368421052632;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Casual;turma_Turma A, capacidade_critica_AUMENTOU;0.072368421052632;0.91666666666667;2.0796019900498
turma_Turma A, avaliacao_jogo_Casual;escola_Colégio Aydano, capacidade_critica_AUMENTOU;0.072368421052632;0.91666666666667;2.0796019900498
turma_Turma A, capacidade_critica_AUMENTOU, avaliacao_jogo_Em processo;escola_Colégio Aydano;0.13815789473684;1;1.3451327433628
escola_Colégio Aydano, avaliacao_jogo_Em processo, capacidade_critica_AUMENTOU;turma_Turma A;0.13815789473684;1;1.3451327433628
avaliacao_jogo_Em processo, capacidade_critica_AUMENTOU;escola_Colégio Aydano, turma_Turma A;0.13815789473684;0.80769230769231;1.0864533696392
escola_Colégio Aydano, avaliacao_jogo_Em processo, capacidade_critica_DIMINUIU;turma_Turma A;0.092105263157895;1;1.3451327433628
turma_Turma A, avaliacao_jogo_Em processo, capacidade_critica_DIMINUIU;escola_Colégio Aydano;0.092105263157895;1;1.3451327433628
avaliacao_jogo_Em processo, capacidade_critica_DIMINUIU;escola_Colégio Aydano, turma_Turma A;0.092105263157895;0.77777777777778;1.0462143559489
escola_Colégio Aydano, avaliacao_jogo_Proplayer, capacidade_critica_AUMENTOU;turma_Turma A;0.065789473684211;1;1.3451327433628
